Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Shazam Counts,spotify_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo_x,time_signature,track_genre,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,chroma_stft,tempo_y,beat_strength,harmonic_to_percussive_ratio,speech_to_music_ratio,tempogram,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,Spotify_Composite,YouTube_Composite,TikTok_Composite,Apple Music_Composite,SiriusXM_Composite,Deezer_Composite,Amazon_Composite,Pandora_Composite,Shazam_Composite,Spotify_Hit,YouTube_Hit,TikTok_Hit,Apple Music_Hit,SiriusXM_Hit,Deezer_Hit,Amazon_Hit,Pandora_Hit,Shazam_Hit
2016-11-25,USUG11601011,1565,37.0,2265551950,185803,50288436,117456314,1132990,166776,120865394,879722331,0,131.0,479013,128.0,44.0,3238269,35.0,166351423,84689,0,2Ch7LmS7r2Gy2kc64wv3Bz,The Weeknd,Starboy,Die For You,88,260253,False,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,4,pop,2306.4205806060345,3090.5654063992465,5308.020581578732,0.0343146789040738,0.4116593,66.96428571,1.0606691,-0.852342109971199,0.24752866,0.1996811804152403,-153.26917,143.73329,-2.2791479,40.676773,-9.613272,23.849781,-9.041271,7.293695,2.8918197,-0.38257247,2.5759456,5.332068,5.5321546,0.8532559491069553,0.3227954500538561,0.7517644930225584,0.8190481996884976,0.5483315682097583,0.748860294191683,0.6829621684926975,0.8442585194821383,0.0,True,False,False,True,False,False,False,False,False
2021-09-17,USSM12105732,248,98.0,1062095453,165197,75503476,194928107,3281325,1174669,331324816,3501946982,3618055498,156.0,830038,2344.0,83.0,2949606,46.0,54997089,27977,5957065,0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,MONTERO,THATS WHAT I WANT,87,143901,True,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,4,pop,2977.481254811012,3334.016263254042,6355.760235272323,0.0582812789459058,0.4852989,87.890625,1.184239,-0.3734075142286434,0.26739073,0.1784059602221958,-115.625404,138.0688,-35.05495,46.212284,-14.928323,30.554163,-6.5809164,15.766685,1.0920321,6.0669885,6.7042036,-0.21051344,10.311312,0.8035896173174939,0.9498934332354166,0.823957040234905,0.8511659650168375,0.8755636888575652,0.7991555595455924,0.7337773848109568,0.7797029683263665,0.9046740267408222,False,True,True,True,True,True,False,False,False
2019-06-28,USRC11901644,2458,28.8,573785235,104197,40491454,67117513,621757,3623560,106517866,1230812968,0,54.0,1225,0.0,16.0,122149,7.0,3496175,6666,2472211,1TQXIltqoZ5XXyfCbAeSQQ,Sasha Alex Sloan,Dancing With Your Ghost,Dancing With Your Ghost,80,197732,False,0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,4,pop,1790.3566723947174,2576.7361869219685,3748.753204614645,0.0298455035668028,0.40112174,75.0,0.8974148,0.1150217424269815,0.19753174,0.1859134367615006,-207.79141,155.28777,17.409729,35.312897,-9.95379,17.776442,-7.2717195,1.6026896,-5.8311796,-4.5469613,5.056822,-4.584421,-3.5887992,0.7084022394318387,0.310911452853473,0.8211126010717538,0.5435193827080068,0.0,0.5731542681415873,0.396308748174585,0.6642431173813446,0.8536724610529601,False,False,True,False,False,False,False,False,False
2019-12-26,INS181905948,3154,24.6,129283318,9852,5286439,835213852,4972865,227900,8182757,71482445,233218560,12.0,2080,0.0,0.0,0,8.0,0,0,200527,6q9XTgfWilsnyiFofvYrIF,Badshah;Neha Kakkar;Varun Dhawan,"Garmi (From ""Street Dancer 3D"")","Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",67,182738,False,0.788,0.87,9,-5.217,1,0.177,0.123,1.43e-05,0.0692,0.884,109.974,4,pop,3430.0337298605955,3639.773751137666,7143.143327140052,0.0759412063421772,0.5039642,148.02631579,1.3087398,-0.8322600211616422,0.2528399,0.1697662282832406,-100.59874,125.87133,-34.57718,20.42181,-14.729064,22.348774,-18.72812,5.631462,-3.2372696,5.74468,-4.3387322,2.9662902,1.3898926,0.40217275748311687,0.8910602424200341,0.69322372726066,0.45759396485267934,0.0,0.0,0.41875633637630755,0.0,0.7080025210772821,False,False,False,False,False,False,False,False,False
2020-09-20,INS182006274,3686,22.3,95962246,7017,3232549,663681127,5839475,0,0,0,231939795,2.0,25,0.0,0.0,0,5.0,0,0,198978,1r6sFC5J0p9r3jcfIoSGDM,Neha Kakkar;Jubin Nautiyal;Jaani,Taaron Ke Shehar,Taaron Ke Shehar,67,230082,False,0.441,0.61,9,-5.182,0,0.0404,0.238,0.0,0.101,0.348,79.736,4,pop,2581.7830468843204,3183.469078968641,5820.198052361968,0.0452437363459621,0.36103278,160.71428571,1.0144675,-2.8896192444089484,0.22950698,0.2173772063981492,-135.45535,147.6269,-15.324012,40.732975,-17.166279,22.444386,-10.5847845,3.3195372,2.8662345,0.17897429,3.1376176,4.785866,-2.844181,0.34620854244316324,0.8909110524134414,0.0,0.19548018815138177,0.0,0.0,0.34148108424634877,0.0,0.7075528196640023,False,False,False,False,False,False,False,False,False
2015-10-23,USUM71516760,264,95.7,2089476497,179545,89286647,4467507940,22464625,2463600,48687438,376376728,1959373484,401.0,237066,402.0,161.0,1631997,85.0,420093148,519614,9657077,09CtPGIpYB4BrO8qb1RGsF,Justin Bieber,Purpose (Deluxe),Sorry,82,200786,False,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,4,pop,2931.808682715073,3574.8553118159443,6731.691300789008,0.0496414378673313,0.44428647,133.92857143,1.246945,-0.8579598480732783,0.2626286,0.1901338807952129,-112.28248,146.97064,-14.061756,35.379333,-18.046139,29.648998,-16.668135,9.898406,-3.8438606,2.9789224,-0.088195264,2.8872335,3.3831856,0.8616146032666246,0.982189017921611,0.788370585424943,0.8749168386425848,0.676858697189802,0.8380543598545027,0.8489283134581483,0.9286319813306171,0.9326905226386105,True,True,False,True,True,True,True,True,True
2020-07-24,USUG12002842,3016,25.3,1101296591,84267,76240482,143962401,1331866,640459,106537532,779402493,7241031,50.0,2616,9.0,16.0,358706,30.0,10172679,11371,909574,3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,folklore,august,86,261922,False,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,4,pop,2050.6829843098103,2821.40139362657,4448.517854976954,0.0368782438899894,0.4722292,119.68085106,0.99519396,-0.0197067128444641,0.091279015,0.2229689961645459,-239.04298,167.31741,-10.59176,40.428215,-10.803347,24.404848,-8.795807,9.918426,5.8868117,-1.4894699,9.23255,-1.2038124,-1.7405112,0.7741866332558542,0.7642869112688174,0.77798800606124,0.5649696753827519,0.2598001712668321,0.6037628936161784,0.6544637793268568,0.7082442918562712,0.7956871800007768,False,False,False,False,False,False,False,False,False
2020-11-20,QMBZ92051791,1594,36.7,717715448,43805,25129169,640225413,19718272,899627,211335376,1177171729,246545164,55.0,23706,0.0,15.0,324211,12.0,2059991,7952,1991071,5FVbvttjEvQ8r2BgUcJgNg,BTS,BE,Life Goes On,79,207481,False,0.566,0.716,1,-5.733,1,0.0424,0.00691,0.0,0.37,0.45,81.068,4,pop,2854.1875600401045,3510.472976696332,6717.674240867286,0.0437361566257128,0.55163616,160.71428571,1.0835767,-2.8997628595323626,0.3290878,0.2183207615417051,-95.27118,141.88065,-22.249945,50.307354,-17.025322,36.88433,-5.187108,14.809133,1.95268,6.1728644,8.169283,-0.52031505,9.037797,0.6670406076089763,0.9069034174505207,0.7993654879887393,0.6500318296389308,0.0,0.5957471545844629,0.48883887746400356,0.6575296918587898,0.8411207538302683,False,False,False,False,False,False,False,False,False
2020-01-04,INS182000006,4434,19.8,173193166,12129,7879651,643258603,3362426,54100,5386841,57212956,28907695,13.0,1288,0.0,0.0,0,4.0,0,0,259241,5fXslGZPI5Cco6PKHzlSL3,Jasmine Sandlas;Garry Sandhu;Tanishk Bagchi;Intense,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")","Illegal Weapon 2.0 (From ""Street Dancer 3D"")",67,188606,False,0.805,0.919,1,-1.294,1,0.0938,0.101,0.00343,0.0598,0.494,94.993,4,pop,2795.06257371148,3276.916324646838,6021.373611042975,0.0485094390821232,0.48906574,95.33898305,1.4051242,-1.1111859905594446,0.32904056,0.1262333901132887,-95.94036,140.22505,-32.135635,30.664244,-11.442134,24.210855,-8.225854,12.599627,0.6210078,9.41264,2.3950922,6.9402,3.9227986,0.4482436126741673,0.8263029872265003,0.6536930962034295,0.44596183588794563,0.0,0.0,0.30673347221206987,0.0,0.7228952325110578,False,False,False,False,False,False,False,False,False
2021-05-21,QM6MZ2156864,302,87.5,1257974135,90160,40533320,1175755478,27744989,2098050,1059257365,8120632702,3244619218,221.0,181961,545.0,43.0,1426798,68.0,23569614,50520,4173408,6jjYDGxVJsWS0a5wlVF5vS,BTS,Proof,Butter,83,164952,False,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0788,0.695,109.997,4,pop,3408.518977110264,3707.557498444504,7665.201010117387,0.0630963624424411,0.5146437,110.29411765,1.236201,-1.1849201715176192,0.28468007,0.1804233687884579,-108.0968,120.62529,-33.014374,56.159374,-21.289564,33.030567,-10.338874,15.036005,1.1356066,5.990741,7.505385,1.0056283,7.7140784,0.7634217380928602,0.9875295204866849,0.8619634000252987,0.822412509690981,0.7111231173650033,0.7236660051338653,0.8069538935531978,0.7794992595878446,0.8840380150428696,False,True,True,True,True,False,True,False,False
2020-05-08,USUM72009644,1321,40.9,1120501187,116269,56772519,433277837,6197761,273464,84906720,561421880,506930449,154.0,124491,0.0,65.0,657287,33.0,70398511,27283,4103756,4HBZA5flZLE435QTztThqH,Ariana Grande;Justin Bieber,Stuck with U,Stuck with U (with Justin Bieber),83,228482,False,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,3,pop,2774.8624952041173,3353.848481073465,6193.898681549833,0.0493394675065079,0.44276917,89.28571429,1.0939597,-0.8979366093774667,0.20064886,0.1778244828553265,-155.38647,133.63986,-11.694955,34.51023,-10.32024,27.079947,-9.649031,11.977935,2.804244,-1.1258427,4.0373993,1.7163701,-5.0776763,0.7784352925065273,0.9097304857869065,0.7525669837031854,0.782849639459165,0.0,0.7360399979667998,0.67206867666688,0.7847931255261468,0.8830619983867167,False,False,False,True,False,False,False,False,False
2015-02-07,GBUM71500527,1567,37.0,884816583,204318,32928246,959919759,18300103,2541442,815869957,6276979194,208455596,100.0,4833,0.0,39.0,188815,39.0,0,0,8277994,1v1oIWf2Xgh54kIWuKsDf6,AURORA,All My Demons Greeting Me As A Friend (Deluxe),Runaway,79,248826,False,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089,4,pop,1777.55616002243,2626.789153033282,3312.126215299987,0.0341788962890708,0.4159504,114.79591837,0.8957921,-0.5763437655935439,0.16091192,0.2422343799904982,-231.9206,158.35112,5.2667103,23.565134,-2.1655536,14.427954,-7.2123537,10.871465,10.601568,-8.774368,7.2563496,-0.92680025,-0.3347617,0.7653127025977586,0.9047461581443272,0.8596405414317781,0.6363725037239987,0.0,0.6581167398764424,0.703042220386655,0.0,0.9237545786589988,False,False,True,False,False,False,False,False,False
2017-01-13,USUM71607007,50,203.5,1747093405,178114,49464650,9537135721,61799279,799338,78304409,1143297071,569548901,179.0,121234,116.0,145.0,1977014,118.0,266603596,2359900,19622551,6habFhsOp2NvshLv26DqMb,Luis Fonsi;Daddy Yankee,VIDA,Despacito,80,229360,False,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,4,pop,3620.2562262876095,3846.30547660271,7608.04810117713,0.0709472565016582,0.4188965,89.28571429,1.3192518,-1.1774198157202824,0.11930248,0.167130592617396,-175.29227,118.15174,-26.170753,39.63664,-19.540142,23.586761,-12.9777565,10.326077,-9.837214,7.7881675,-8.790518,2.1191034,0.60502696,0.8255628964050254,0.9664291921511212,0.7832007043077793,0.7927640988877253,0.5373150410932934,0.8346819519942332,0.9108255322228213,0.9694366192835366,0.9738058909445065,True,True,False,True,False,True,True,True,True
2019-06-14,USWB11901154,1292,41.4,1123039235,140766,29272883,763620890,9727420,653947,81833797,590573342,508662069,67.0,28821,175.0,38.0,622944,17.0,0,0,4561219,5DqdesEfbRyOlSS3Tf6c29,Ali Gatie,YOU,It's You,80,212606,False,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,4,pop,2044.0227860505208,2795.4179243816407,4328.467547777833,0.0327815987688498,0.42655972,95.33898305,1.0094936,-1.895916629206184,0.21769111,0.1847897327048895,-167.32538,158.73694,-10.381609,39.604855,1.5216814,19.841265,-7.5433393,1.22223,-0.82348543,-2.9722652,-4.3120756,-6.200663,1.2305104,0.7624197094344747,0.9199767973790562,0.7716707741662333,0.6710666989775247,0.5833845756799569,0.6898857693661314,0.5508592524345025,0.0,0.8891909698054391,False,True,False,False,False,False,False,False,False
2021-06-11,USRC12101120,344,82.5,1178076856,164743,42269625,507790705,6169368,734932,365523934,2422643413,2099921417,195.0,439065,1451.0,38.0,870717,28.0,90615307,51300,5746726,3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Planet Her,Need to Know,84,210560,True,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,4,pop,3423.5916513959182,3716.899362838581,7765.813310450038,0.0547111629560767,0.44976756,130.81395349,1.2085044,-1.1242944670545625,0.28024673,0.2360520627866911,-125.97755,115.385124,-16.017206,36.927917,-19.908817,19.884645,-17.830294,16.207405,-5.760241,3.2067852,1.8275905,0.1047459,1.2163827,0.789089449333481,0.9504018682838594,0.8107277944026984,0.8446551572985032,0.821479468471392,0.6994003147508308,0.6417534556116444,0.8124737020868958,0.9025893679169721,False,True,True,True,True,False,False,False,False
2021-05-21,USUG12101243,550,65.5,1564979439,150597,73290053,500794182,7451635,453412,392179677,2639611818,2578474407,147.0,93825,182.0,29.0,150235,25.0,64240084,79459,3156314,5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,SOUR,traitor,88,229226,False,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,4,pop,1823.293487380904,2475.4541417400665,3486.7366910229644,0.0358433322822431,0.38146436,100.44642857,0.92403334,-0.874799840507373,0.20002814,0.2496740289397117,-190.2234,165.56755,-0.4914104,25.42085,-3.742683,11.038775,-9.589815,7.503592,3.6864305,-11.8317795,5.616004,1.7249641,-6.591474,0.8283245633889225,0.9582423500469249,0.8021456588746079,0.7694501463959611,0.5877851805947963,0.627217789876154,0.6209417935221986,0.8191506126788074,0.8678393387157542,True,True,True,False,False,False,False,False,False
2014-01-01,USCJY1431379,2771,26.7,964058806,102916,33415141,930982185,5528129,339413,137427132,1025978293,1227241692,76.0,5572,150.0,9.0,130475,6.0,450171421,240224,5306715,3fVnlF4pGqWI9flVENcT28,Taylor Swift,1989,Wildest Dreams,80,220440,False,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,4,pop,2615.8045059244787,3262.243064752321,5488.578329100145,0.051711795476536,0.462222,140.625,1.0108852,-0.7735847210254861,0.20911773,0.2633166940375034,-145.55788,147.50352,-19.32351,24.400291,-11.033902,28.387545,-10.167094,17.399197,4.254556,0.20772065,6.4428973,3.5680826,-6.142849,0.740606726265782,0.9392696226878822,0.7707673421920008,0.6217276650666658,0.5660985840932442,0.5300136704903925,0.3708597716141363,0.9039088396260966,0.8979699147574146,False,True,False,False,False,False,False,True,False
2020-03-20,USUM71924264,1276,41.8,1675083208,191604,123682546,138807824,3143644,564728,142804065,755895289,22941276,105.0,36474,10.0,42.0,628449,29.0,25061083,81558,2614466,4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Kid Krow,Heather,87,198040,False,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,3,pop,2449.4826294814184,3212.6246911962253,5324.970080857112,0.044796321453953,0.43733156,92.21311475,0.97852534,0.5959359557822212,0.22700118,0.234773911216687,-148.6502,144.10129,-10.0617485,41.468227,0.1693239,31.083006,-8.090946,7.121419,-1.0021176,-0.22538117,-1.2396123,0.5814084,-0.25302553,0.862570760906176,0.80625202876596,0.7787951937350786,0.7116603116022102,0.27055399796013296,0.6984186090981417,0.6482145564584187,0.7973597964711288,0.8569169142957122,True,False,False,False,False,False,False,False,False
2012-01-01,USUM71203347,1153,44.2,1828026153,249663,71678167,1051247406,7080472,93015,49072987,397860038,1568063711,58.0,83578,135.0,112.0,258125,28.0,667632597,1019888,11327684,1XGmzt0PVuFgQYYnV2It7A,Maroon 5;Wiz Khalifa,Overexposed Track By Track,Payphone,84,231173,True,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,4,pop,2913.042294484976,3199.456348189056,6238.031271596406,0.057536470931237,0.44408402,110.29411765,1.1734766,-0.7072667770483425,0.12523007,0.1985703367423977,-170.0464,137.53738,-34.923393,47.65789,-16.361282,20.450369,-2.9954636,6.896598,2.707184,4.757933,3.419899,-0.18930197,5.621673,0.8606981686546906,0.9500494797453127,0.7177119348364297,0.6985737812229031,0.5542937737990324,0.7550995034711467,0.6417534556116444,0.9628615665380128,0.9419435810548015,True,True,False,False,False,False,False,True,True
2021-03-26,USSM12100531,238,100.8,1902241314,316054,50751390,274582854,3603644,2297386,864049980,7655286423,3417613,310.0,262285,2026.0,112.0,2516760,80.0,72087250,72155,10553717,1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO,MONTERO (Call Me By Your Name),83,137704,True,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,4,pop,3615.011344687675,3886.0845274327744,8094.952341153281,0.0698168211211061,0.45689788,119.68085106,1.2136538,0.4208477470303188,0.19802028,0.1675581026566654,-132.82521,115.782234,-10.679203,46.79856,-13.623426,28.860758,-14.222887,13.32103,-6.7385855,-2.6851833,-2.2542074,-2.5540502,-6.5844593,0.8621370862742733,0.7608214315227904,0.8605322913535817,0.8598738797933129,0.8591211702648092,0.8198050239097975,0.8375126727526151,0.8186296221331264,0.9378394280297152,True,False,True,True,True,True,True,False,True
2018-10-04,USUM71813499,200,107.4,2042792456,198888,69311277,2018089906,20528541,3897257,208270183,2216715741,2352917415,180.0,320792,300.0,69.0,646681,89.0,562568504,360183,14816076,6FZDfxM3a3UCqtzo5pxSLZ,Halsey,Manic,Without Me,79,201660,True,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,4,pop,2581.671613195766,3189.9462790826524,5650.205602883355,0.0466017928817169,0.41092676,137.19512195,1.1489732,-0.3398125411106514,0.2279734,0.1709951555730038,-171.74382,134.15399,1.2379477,34.186916,-11.601377,22.428099,-14.167195,10.076711,-2.3441565,-1.7309039,5.339438,-4.989134,-3.4274805,0.8537920501053525,0.9795295442575286,0.8385417393850084,0.8277274852449881,0.6439320000515122,0.7405693260762672,0.8575927246465724,0.9231339682916503,0.9575121871468006,True,True,True,True,True,False,True,True,True
2021-05-14,USUG12101245,163,117.8,2167768056,309421,72787213,773591065,11098007,1893481,1080682523,8186754429,2285796743,355.0,4835,1283.0,98.0,1610293,102.0,119030447,170032,0,4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,SOUR,good 4 u,88,178146,True,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,4,pop,2494.6051658660767,2823.901623723793,5063.798029427613,0.051927082553736,0.43959504,165.44117647,1.1767454,-24.481662134444644,0.2399585,0.1911811579877989,-136.49937,148.49107,-35.92412,38.62608,-4.317191,19.596228,-6.3262973,11.143294,4.343607,-0.49092525,6.105783,1.5638586,1.1378208,0.8869717217894632,0.9633216777131202,0.8600896140420786,0.7278498906622262,0.8076057255598742,0.7958962665617912,0.8833062178655614,0.8600333782289572,0.0,True,True,True,False,True,True,True,False,False
2019-09-12,FR96X1934664,1436,38.8,96829196,9383,1730849,1058000530,6138968,3510631,56260142,840026921,157188734,3.0,136,0.0,0.0,0,4.0,0,0,242965,42ETKyApzUl8hTtytFAjen,Baani Sandhu;Gur Sidhu,8 Parche,8 Parche,64,210000,False,0.652,0.862,8,-2.29,0,0.206,0.161,0.0,0.203,0.727,173.859,4,pop,2756.2674763809064,3037.371044377765,5893.028449778573,0.0506907985783944,0.36348206,114.79591837,1.240476,-0.3693533232192313,0.2737919,0.1353196536377298,-133.60674,123.03797,-29.047018,37.215347,-13.0002165,21.37724,-13.720878,8.141933,-1.413719,3.203588,2.5749757,2.530748,-0.028500434,0.33623184307766574,0.884630559068115,0.8074286884603262,0.27539254401812846,0.0,0.0,0.30673347221206987,0.0,0.7191350300691997,False,False,True,False,False,False,False,False,False
2017-02-22,USQX91700278,273,94.0,2596644721,278237,128709855,2822804239,15242846,350848,80813727,631258708,277516825,315.0,409911,0.0,420.0,1634441,108.0,588568899,197928,16040973,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers;Coldplay,Memories...Do Not Open,Something Just Like This,85,247160,False,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,4,pop,2847.047481886973,3345.4910138659457,6289.80500615046,0.0489815703701605,0.4912737,102.27272727,0.97740555,-0.7946884355889775,0.21738067,0.223394724994309,-132.36743,135.86998,-12.348887,44.24229,-11.854543,19.713936,-4.913533,8.192883,-6.235799,7.8933597,-0.67365277,-1.0540638,4.1607413,0.9136972768049176,0.9195138146629669,0.758712995163613,0.8768907650441916,0.0,0.9191143810907074,0.8940968857223975,0.9037439973850355,0.9621186595631999,True,True,False,True,False,True,True,True,True
2021-04-01,USUG12101240,355,81.3,1606975517,172376,64346126,638102695,7847239,1210842,534102475,3758269019,2265662637,206.0,279408,332.0,27.0,76887,49.0,62922329,74501,3545397,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,SOUR,deja vu,87,215506,True,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,4,pop,2185.919759381947,2638.387658499688,4415.913154573352,0.0449246059335403,0.37429625,181.4516129,1.0191959,-3.5878021209398803,0.19885626,0.2222102461886399,-153.3631,158.92871,-19.606419,28.675262,-13.058617,8.275917,-12.497494,-0.43006665,-1.7941657,-8.53205,2.439654,-1.8495682,2.138614,0.8315397305907292,0.9573061119293188,0.8318166569562523,0.8325663341626863,0.6553314438759748,0.6023319938097981,0.7455698604823349,0.8164474294954381,0.8745805842716315,True,True,True,True,True,False,True,False,False
2022-10-12,INW272200083,621,61.0,467454503,25221,7852722,627711778,7180269,622000,11756945,189880241,506446,18.0,921,0.0,1.0,1097,9.0,3330,0,397715,1418IuVKQPTYqt7QNJ9RXN,King,Champagne Talk,Maan Meri Jaan,66,194653,False,0.698,0.505,6,-8.242,0,0.0356,0.354,0.0,0.0995,0.396,95.868,4,pop,3263.231265989209,3868.864391267057,7738.780506562756,0.054108692447703,0.39317462,95.33898305,1.0697145,-0.4504548505159339,0.18537965,0.2191663483974437,-141.41658,126.30991,-7.3262434,42.418304,-17.758162,23.149792,-17.019438,9.404387,-6.058932,-3.6059184,-7.938374,0.3413936,0.006467196,0.5575329630400959,0.7230882728376476,0.7313927869202617,0.4562314578903093,0.0,0.25773090245226754,0.43883638827026494,0.1954502512038716,0.7477142547694239,False,False,False,False,False,False,False,False,False
2021-09-04,INS402100006,4390,20.0,38264355,4017,329185,451922405,6040482,34,1248,4585,0,0.0,0,0.0,0.0,0,0.0,0,0,0,2ZGAWiLZh2aRxp2iTL5yMS,Kaka,Temporary pyar,Temporary pyar,65,245016,False,0.531,0.79,10,-7.213,1,0.234,0.281,0.0,0.301,0.339,79.942,4,pop,2044.014053623404,2751.212171404948,4261.314322337534,0.0364764111211494,0.38832387,160.71428571,1.1371944,-0.2838924002071305,0.21353225,0.162033269610124,-193.86554,136.32478,3.2867634,31.869162,-7.082263,11.799798,-7.0844,-5.9793506,-7.601038,-6.392361,-3.6658819,-5.091326,-3.6620076,0.1681795491822474,0.3541546635006146,0.27143521359386374,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
2013-01-01,GBAHS1400094,980,48.8,2525355904,208671,121163411,1884843329,9916244,1459274,502385405,4406781129,1706776803,249.0,89818,80.0,234.0,603824,54.0,450907868,190210,17163765,1HNkqx9Ahdgi1Ixy2xkKkL,Ed Sheeran,x (Deluxe Edition),Photograph,85,258986,False,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,pop,1987.9288905015696,2904.355741892607,4248.20651391061,0.0307750018970182,0.5009937,108.17307692,0.98429203,0.1838535082725912,0.18789552,0.1730241424252584,-204.59161,144.49998,12.967301,39.324078,3.9590518,30.039967,2.6625183,9.395218,2.9686556,1.224199,0.9235431,-5.045734,0.8006883,0.895847330250074,0.9613278037191366,0.8369331615908278,0.8059606025686833,0.4958247347648564,0.8413600194579104,0.7637344769379786,0.8959633707065979,0.9660420351332163,True,True,True,True,False,True,True,True,True
2018-07-12,INT101800121,4545,19.5,108748134,8561,5661296,900050812,4918218,114,24716,331691,32388440,4.0,721,0.0,0.0,0,0.0,396783,321,203282,1YMLgvsQdE27r30q0fsLeV,Arijit Singh,Genius (Original Motion Picture Soundtrack),Tera Fitoor,66,310000,False,0.576,0.688,9,-5.136,1,0.0319,0.346,0.0439,0.262,0.726,135.984,4,pop,2340.943988097531,3084.483057232938,4692.402335013591,0.0454710086976998,0.37205976,137.19512195,1.1865039,-0.2105044424790091,0.24398866,0.1598881595086422,-121.27983,167.9745,-20.99412,29.32256,-4.8460875,22.941595,-5.849486,12.144743,-10.784851,6.036239,-3.8076425,2.3794594,-0.35565203,0.3839147363313297,0.8368289928824354,0.3873696805983152,0.3506250556434296,0.0,0.0,0.0,0.5081539763156145,0.7087938285155071,False,False,False,False,False,False,False,False,False
2013-01-01,USUM71301306,892,51.1,2466006842,343135,114346295,304524339,2956756,382991,125290160,1245061983,149045425,198.0,237316,170.0,138.0,1401001,40.0,1394055006,1085579,118910,2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Native,Counting Stars,83,257266,False,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,4,pop,2976.1341460871345,3512.8568313525343,6473.823668464782,0.0560249651550615,0.4677277,122.2826087,1.113745,-0.507000133386165,0.2612614,0.2087243126214943,-93.80692,138.65477,-24.922358,48.973637,-11.371502,24.288881,-8.466023,14.749293,-4.100059,1.6568917,-4.3824534,4.3109436,-1.1208078,0.914216671845222,0.8639660889635932,0.7744349024616988,0.8239055187854631,0.5801327719180513,0.8207283109170247,0.7077482427434771,0.9827375801599836,0.677697355919544,True,False,False,True,False,True,False,True,False
